# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Dec 16 09:44:13 2021
#
# User preference: *
#
# CONSTRAINT:  where (discoverymethod like '%Transit%')
#
# COLUMN pl_name:        Planet Name 0
# COLUMN discoverymethod: Discovery Method 
# COLUMN pl_orbper:      Orbital Period [days] 2
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag 
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]) 6 
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius] 10
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass] 14
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity 18
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg] 22
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
#
pl_name,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim
Kepler-201 c,Transit,,,,,,,,,2.652,0.289,-0.258,0,,,,,,,,,,,,
Kepler-201 c,Transit,151.88405800,0.00201400,-0.00201400,0,0.573000,,,0,2.850,0.600,-0.600,0,,,,,,,,,,,,
Kepler-201 c,Transit,151.88454263,0.00052599,-0.00052599,0,,,,,,,,,,,,,,,,,,,,
Kepler-201 c,Transit,151.88619430,0.00099520,-0.00099520,0,0.575200,,,0,2.310,0.500,-0.280,0,,,,,0.000000,,,0,89.950,,,0
Kepler-201 c,Transit,151.88558569,0.00000665,-0.00000665,0,,,,,,,,,,,,,,,,,,,,
Kepler-201 c,Transit,151.88619430,0.00099520,-0.00099520,0,0.575200,,,0,2.310,0.500,-0.280,0,,,,,0.000000,,,0,89.950,,,0
Kepler-201 c,Transit,151.88518810,0.00095640,-0.00095640,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-201 c,Transit,151.88518810,0.00095640,-0.00095640,0,0.585500,,,0,2.470,0.390,-0.230,0,,,,,0.000000,,,0,89.270,,,0
Kepler-201 c,Transit,151.88600000,0.00260000,-0.00260000,0,0.588000,,,0,2.550,0.300,-0.300,0,,,,,0.000000,,,0,89.380,,,0
Kepler-202 b,Transit,,,,,,,,,1.552,0.085,-0.067,0,,,,,,,,,,,,
Kepler-202 b,Transit,4.06942840,0.00000432,-0.00000432,0,0.045500,,,0,1.910,0.210,-0.140,0,,,,,0.000000,,,0,85.370,,,0
Kepler-202 b,Transit,4.06942840,0.00000432,-0.00000432,0,0.045500,,,0,1.910,0.210,-0.140,0,,,,,0.000000,,,0,85.370,,,0
Kepler-202 b,Transit,4.06940200,0.00001600,-0.00001600,0,0.044000,,,0,1.610,0.130,-0.130,0,,,,,0.000000,,,0,87.090,,,0
Kepler-202 b,Transit,4.06942840,0.00000432,-0.00000432,0,0.045500,,,0,1.910,0.210,-0.140,0,,,,,0.000000,,,0,85.370,,,0
Kepler-202 b,Transit,4.06942564,0.00000434,-0.00000434,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-202 b,Transit,4.06942840,0.00000432,-0.00000432,0,,,,,1.900,0.040,-0.220,0,,,,,,,,,,,,
Kepler-202 b,Transit,4.06942700,0.00000700,-0.00000700,0,0.045000,,,0,1.630,0.100,-0.100,0,,,,,,,,,,,,
Kepler-202 b,Transit,4.06942539,0.00000124,-0.00000124,0,,,,,,,,,,,,,,,,,,,,
Kepler-202 b,Transit,4.06942564,0.00000434,-0.00000434,0,0.044900,,,0,1.530,0.110,-0.040,0,,,,,0.000000,,,0,89.620,,,0
Kepler-202 b,Transit,4.06942712,0.00000395,-0.00000395,0,,,,,,,,,,,,,,,,,,,,
Kepler-202 c,Transit,16.28247625,0.00002684,-0.00002684,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-202 c,Transit,16.28248353,0.00002580,-0.00002580,0,0.114700,,,0,2.040,0.220,-0.150,0,,,,,0.000000,,,0,89.380,,,0
Kepler-202 c,Transit,16.28247625,0.00002684,-0.00002684,0,0.113200,,,0,1.880,0.130,-0.050,0,,,,,0.000000,,,0,89.460,,,0
Kepler-202 c,Transit,,,,,,,,,1.906,0.083,-0.107,0,,,,,,,,,,,,
Kepler-202 c,Transit,16.28247000,0.00007100,-0.00007100,0,0.111000,,,0,2.050,0.170,-0.170,0,,,,,0.000000,,,0,88.810,,,0
Kepler-202 c,Transit,16.28248353,0.00002580,-0.00002580,0,,,,,2.060,0.050,-0.080,0,,,,,,,,,,,,
Kepler-202 c,Transit,16.28248353,0.00002580,-0.00002580,0,0.114700,,,0,2.040,0.220,-0.150,0,,,,,0.000000,,,0,89.380,,,0
Kepler-202 c,Transit,16.28249175,0.00000182,-0.00000182,0,,,,,,,,,,,,,,,,,,,,
Kepler-202 c,Transit,16.28249300,0.00003800,-0.00003800,0,0.113000,,,0,1.850,0.100,-0.100,0,,,,,,,,,,,,
Kepler-202 c,Transit,16.28249100,0.00002205,-0.00002205,0,,,,,,,,,,,,,,,,,,,,
Kepler-202 c,Transit,16.28248353,0.00002580,-0.00002580,0,0.114700,,,0,2.040,0.220,-0.150,0,,,,,0.000000,,,0,89.380,,,0
Kepler-203 b,Transit,3.16269207,0.00000302,-0.00000302,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-203 b,Transit,3.16269207,0.00000302,-0.00000302,0,0.041800,,,0,2.610,0.390,-0.350,0,,,,,0.000000,,,0,85.470,,,0
Kepler-203 b,Transit,3.16269458,0.00000210,-0.00000210,0,,,,,,,,,,,,,,,,,,,,
Kepler-203 b,Transit,3.16269470,0.00000910,-0.00000910,0,0.042000,,,0,2.100,1.500,-1.500,0,,,,,0.000000,,,0,87.090,,,0
Kepler-203 b,Transit,3.16269700,0.00000400,-0.00000400,0,0.043000,,,0,2.570,0.520,-0.520,0,,,,,,,,,,,,
Kepler-203 b,Transit,,,,,,,,,2.508,0.113,-0.208,0,,,,,,,,,,,,
Kepler-203 b,Transit,3.16268993,0.00000087,-0.00000087,0,,,,,,,,,,,,,,,,,,,,
Kepler-203 b,Transit,3.16269124,0.00000255,-0.00000255,0,0.042400,,,0,2.290,0.940,-0.200,0,,,,,0.000000,,,0,85.940,,,0
Kepler-203 b,Transit,3.16269124,0.00000255,-0.00000255,0,,,,,2.480,0.300,-0.260,0,,,,,,,,,,,,
Kepler-203 b,Transit,3.16269124,0.00000255,-0.00000255,0,0.042400,,,0,2.290,0.940,-0.200,0,,,,,0.000000,,,0,85.940,,,0
Kepler-203 b,Transit,3.16269124,0.00000255,-0.00000255,0,0.042400,,,0,2.290,0.940,-0.200,0,,,,,0.000000,,,0,85.940,,,0
Kepler-203 c,Transit,5.37064587,0.00000563,-0.00000563,0,0.060300,,,0,2.140,0.870,-0.200,0,,,,,0.000000,,,0,89.950,,,0
Kepler-203 c,Transit,5.37063954,0.00000666,-0.00000666,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-203 c,Transit,5.37063900,0.00002100,-0.00002100,0,0.060000,,,0,2.100,1.500,-1.500,0,,,,,0.000000,,,0,87.660,,,0
Kepler-203 c,Transit,5.37064160,0.00000146,-0.00000146,0,,,,,,,,,,,,,,,,,,,,
Kepler-203 c,Transit,,,,,,,,,2.441,0.428,-0.166,0,,,,,,,,,,,,
Kepler-203 c,Transit,5.37064587,0.00000563,-0.00000563,0,0.060300,,,0,2.140,0.870,-0.200,0,,,,,0.000000,,,0,89.950,,,0
Kepler-203 c,Transit,5.37100000,,,0,,,,,2.090,0.850,-0.190,0,749.90000,419.10000,-344.70000,0,,,,,,,,
Kepler-203 c,Transit,5.37063954,0.00000666,-0.00000666,0,0.059500,,,0,2.540,0.380,-0.340,0,,,,,0.000000,,,0,87.460,,,0
Kepler-203 c,Transit,5.37064700,0.00000800,-0.00000800,0,0.061000,,,0,2.470,0.470,-0.470,0,,,,,,,,,,,,
Kepler-203 c,Transit,5.37063855,0.00000562,-0.00000562,0,,,,,,,,,,,,,,,,,,,,
Kepler-203 c,Transit,5.37064587,0.00000563,-0.00000563,0,0.060300,,,0,2.140,0.870,-0.200,0,,,,,0.000000,,,0,89.950,,,0
Kepler-203 c,Transit,5.37064587,0.00000563,-0.00000563,0,,,,,2.370,0.280,-0.200,0,,,,,,,,,,,,
Kepler-203 d,Transit,11.32975018,0.00005812,-0.00005812,0,0.099200,,,0,1.270,0.520,-0.110,0,,,,,0.000000,,,0,88.240,,,0
Kepler-203 d,Transit,11.32975018,0.00005812,-0.00005812,0,0.099200,,,0,1.270,0.520,-0.110,0,,,,,0.000000,,,0,88.240,,,0
Kepler-203 d,Transit,11.32975018,0.00005812,-0.00005812,0,0.099200,,,0,1.270,0.520,-0.110,0,,,,,0.000000,,,0,88.240,,,0
Kepler-203 d,Transit,11.32977062,0.00006773,-0.00006773,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-203 d,Transit,11.32984000,0.00019000,-0.00019000,0,0.099000,,,0,1.180,0.820,-0.820,0,,,,,0.000000,,,0,89.950,,,0
Kepler-203 d,Transit,11.32972000,0.00008000,-0.00008000,0,0.100000,,,0,1.440,0.280,-0.280,0,,,,,,,,,,,,
Kepler-203 d,Transit,11.32959290,0.00004466,-0.00004466,0,,,,,,,,,,,,,,,,,,,,
Kepler-203 d,Transit,11.32977062,0.00006773,-0.00006773,0,0.097900,,,0,1.370,0.210,-0.180,0,,,,,0.000000,,,0,89.910,,,0
Kepler-203 d,Transit,,,,,,,,,1.317,0.093,-0.067,0,,,,,,,,,,,,
Kepler-203 d,Transit,11.32967235,0.00001682,-0.00001682,0,,,,,,,,,,,,,,,,,,,,
Kepler-203 d,Transit,11.32975018,0.00005812,-0.00005812,0,,,,,1.340,0.330,-0.120,0,,,,,,,,,,,,
Kepler-203 d,Transit,11.33000000,,,0,,,,,1.220,0.500,-0.110,0,33.90000,183.40000,-33.20000,0,,,,,,,,
Kepler-204 b,Transit,14.40097400,0.00005600,-0.00005600,0,0.117000,,,0,2.530,0.540,-0.540,0,,,,,,,,,,,,
Kepler-204 b,Transit,14.40094471,0.00003577,-0.00003577,0,0.115600,,,0,2.230,0.870,-0.260,0,,,,,0.000000,,,0,87.660,,,0
Kepler-204 b,Transit,,,,,,,,,2.241,0.158,-0.307,0,,,,,,,,,,,,
Kepler-204 b,Transit,14.40094968,0.00000303,-0.00000303,0,,,,,,,,,,,,,,,,,,,,
Kepler-204 b,Transit,14.40092576,0.00003506,-0.00003506,0,,,,,,,,,,,,,,,,,,,,
Kepler-204 b,Transit,14.40090414,0.00004043,-0.00004043,0,0.114900,,,0,2.710,0.400,-0.450,0,,,,,0.000000,,,0,86.440,,,0
Kepler-204 b,Transit,14.40090414,0.00004043,-0.00004043,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-204 b,Transit,14.40094471,0.00003577,-0.00003577,0,0.115600,,,0,2.230,0.870,-0.260,0,,,,,0.000000,,,0,87.660,,,0
Kepler-204 b,Transit,14.40104100,0.00010000,-0.00010000,0,0.118000,,,0,2.200,1.100,-1.100,0,,,,,0.000000,,,0,88.240,,,0
Kepler-204 b,Transit,14.40094471,0.00003577,-0.00003577,0,,,,,2.430,0.360,-0.300,0,,,,,,,,,,,,
Kepler-204 b,Transit,14.40094471,0.00003577,-0.00003577,0,0.115600,,,0,2.230,0.870,-0.260,0,,,,,0.000000,,,0,87.660,,,0
Kepler-204 c,Transit,25.66059300,0.00028800,-0.00028800,0,0.173000,,,0,1.790,0.390,-0.390,0,,,,,,,,,,,,
Kepler-204 c,Transit,,,,,,,,,1.474,0.171,-0.231,0,,,,,,,,,,,,
Kepler-204 c,Transit,25.66180924,0.00001905,-0.00001905,0,,,,,,,,,,,,,,,,,,,,
Kepler-204 c,Transit,25.66165800,0.00025270,-0.00025270,0,,,,,1.450,0.220,-0.170,0,,,,,,,,,,,,
Kepler-204 c,Transit,25.66136126,0.00022169,-0.00022169,0,,,,,,,,,,,,,,,,,,,,
Kepler-204 c,Transit,25.66138160,0.00031780,-0.00031780,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-204 c,Transit,25.65950000,0.00057000,-0.00057000,0,0.173000,,,0,1.470,0.730,-0.730,0,,,,,0.000000,,,0,88.810,,,0
Kepler-204 c,Transit,25.66165800,0.00025270,-0.00025270,0,0.169900,,,0,1.360,0.540,-0.160,0,,,,,0.000000,,,0,89.380,,,0
Kepler-204 c,Transit,25.66165800,0.00025270,-0.00025270,0,0.169900,,,0,1.360,0.540,-0.160,0,,,,,0.000000,,,0,89.380,,,0
Kepler-204 c,Transit,25.66165800,0.00025270,-0.00025270,0,0.169900,,,0,1.360,0.540,-0.160,0,,,,,0.000000,,,0,89.380,,,0
Kepler-204 c,Transit,25.66138160,0.00031780,-0.00031780,0,0.168900,,,0,1.780,0.270,-0.290,0,,,,,0.000000,,,0,87.880,,,0
Kepler-205 b,Transit,2.75563888,0.00000129,-0.00000129,0,,,,,,,,,,,,,,,,,,,,
Kepler-205 b,Transit,2.75563722,0.00000191,-0.00000191,0,0.031900,,,0,1.370,0.080,-0.070,0,,,,,0.000000,,,0,85.060,,,0
Kepler-205 b,Transit,2.75563710,0.00000172,-0.00000172,0,0.030700,,,0,1.170,0.150,-0.140,0,,,,,0.000000,,,0,85.940,,,0
Kepler-205 b,Transit,2.75560188,0.00001700,-0.00001700,0,0.030680,0.001120,-0.001120,0,1.320,0.380,-0.380,0,,,,,,,,,,,,
Kepler-205 b,Transit,2.75564000,0.00000200,-0.00000200,0,0.032000,,,0,1.510,0.140,-0.140,0,,,,,,,,,,,,
Kepler-205 b,Transit,2.75563813,0.00000065,-0.00000065,0,,,,,,,,,,,,,,,,,,,,
Kepler-205 b,Transit,2.75563710,0.00000172,-0.00000172,0,0.030700,,,0,1.170,0.150,-0.140,0,,,,,0.000000,,,0,85.940,,,0
Kepler-205 b,Transit,2.75563722,0.00000191,-0.00000191,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-205 b,Transit,2.75563710,0.00000172,-0.00000172,0,0.030700,,,0,1.170,0.150,-0.140,0,,,,,0.000000,,,0,85.940,,,0
Kepler-205 b,Transit,,,,,,,,,1.649,0.072,-0.072,0,,,,,,,,,,,,
Kepler-205 b,Transit,2.75562810,0.00000550,-0.00000550,0,0.032000,,,0,1.490,0.070,-0.070,0,,,,,0.000000,,,0,83.080,,,0
Kepler-205 b,Transit,,,,,,,,,1.577,0.087,-0.123,0,,,,,,,,,,,,
Kepler-205 b,Transit,2.75563710,0.00000172,-0.00000172,0,,,,,1.390,0.130,-0.090,0,,,,,,,,,,,,
Kepler-205 c,Transit,20.30652965,0.00000241,-0.00000241,0,,,,,,,,,,,,,,,,,,,,
Kepler-205 c,Transit,20.30655662,0.00002782,-0.00002782,0,0.116400,,,0,1.290,0.160,-0.160,0,,,,,0.000000,,,0,89.380,,,0
Kepler-205 c,Transit,20.30655662,0.00002782,-0.00002782,0,0.116400,,,0,1.290,0.160,-0.160,0,,,,,0.000000,,,0,89.380,,,0
Kepler-205 c,Transit,20.30707932,0.00029000,-0.00029000,0,0.116170,0.004260,-0.004260,0,1.220,0.140,-0.140,0,,,,,,,,,,,,
Kepler-205 c,Transit,,,,,,,,,1.816,0.176,-0.141,0,,,,,,,,,,,,
Kepler-205 c,Transit,20.30652862,0.00002951,-0.00002951,0,0.120900,,,0,1.580,0.090,-0.080,0,,,,,0.000000,,,0,89.000,,,0
Kepler-205 c,Transit,20.30651261,0.00002309,-0.00002309,0,,,,,,,,,,,,,,,,,,,,
Kepler-205 c,Transit,20.30652862,0.00002951,-0.00002951,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-205 c,Transit,20.30659100,0.00008000,-0.00008000,0,0.122000,,,0,1.850,0.090,-0.090,0,,,,,0.000000,,,0,88.240,,,0
Kepler-205 c,Transit,20.30655662,0.00002782,-0.00002782,0,,,,,1.580,0.080,-0.090,0,,,,,,,,,,,,
Kepler-205 c,Transit,,,,,,,,,2.043,0.073,-0.073,0,,,,,,,,,,,,
Kepler-205 c,Transit,20.30654600,0.00003800,-0.00003800,0,0.122000,,,0,1.640,0.120,-0.120,0,,,,,,,,,,,,
Kepler-205 c,Transit,20.30655662,0.00002782,-0.00002782,0,0.116400,,,0,1.290,0.160,-0.160,0,,,,,0.000000,,,0,89.380,,,0
Kepler-206 b,Transit,7.78200916,0.00003691,-0.00003691,0,,,,,1.220,0.180,-0.130,0,,,,,,,,,,,,
Kepler-206 b,Transit,7.78200916,0.00003691,-0.00003691,0,0.076500,,,0,1.110,0.200,-0.110,0,,,,,0.000000,,,0,88.810,,,0
Kepler-206 b,Transit,7.78200916,0.00003691,-0.00003691,0,0.076500,,,0,1.110,0.200,-0.110,0,,,,,0.000000,,,0,88.810,,,0
Kepler-206 b,Transit,7.78220000,0.00013000,-0.00013000,0,0.077000,,,0,1.290,0.440,-0.440,0,,,,,0.000000,,,0,87.090,,,0
Kepler-206 b,Transit,,,,,,,,,1.263,0.172,-0.151,0,,,,,,,,,,,,
Kepler-206 b,Transit,7.78200916,0.00003691,-0.00003691,0,0.076500,,,0,1.110,0.200,-0.110,0,,,,,0.000000,,,0,88.810,,,0
Kepler-206 b,Transit,7.78198700,0.00005800,-0.00005800,0,0.078000,,,0,1.200,0.240,-0.240,0,,,,,,,,,,,,
Kepler-206 b,Transit,7.78199862,0.00003767,-0.00003767,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-206 b,Transit,7.78199072,0.00005086,-0.00005086,0,,,,,,,,,,,,,,,,,,,,
Kepler-206 b,Transit,7.78199862,0.00003767,-0.00003767,0,0.076400,,,0,1.320,0.210,-0.190,0,,,,,0.000000,,,0,84.820,,,0
Kepler-206 c,Transit,13.13745719,0.00004219,-0.00004219,0,,,,,1.710,0.260,-0.180,0,,,,,,,,,,,,
Kepler-206 c,Transit,13.13746337,0.00000306,-0.00000306,0,,,,,,,,,,,,,,,,,,,,
Kepler-206 c,Transit,13.13747100,0.00006500,-0.00006500,0,0.111000,,,0,1.770,0.340,-0.340,0,,,,,,,,,,,,
Kepler-206 c,Transit,13.13747785,0.00004125,-0.00004125,0,0.108400,,,0,1.850,0.290,-0.270,0,,,,,0.000000,,,0,86.450,,,0
Kepler-206 c,Transit,13.13745719,0.00004219,-0.00004219,0,0.108400,,,0,1.570,0.280,-0.160,0,,,,,0.000000,,,0,89.380,,,0
Kepler-206 c,Transit,13.13745719,0.00004219,-0.00004219,0,0.108400,,,0,1.570,0.280,-0.160,0,,,,,0.000000,,,0,89.380,,,0
Kepler-206 c,Transit,,,,,,,,,1.766,0.079,-0.182,0,,,,,,,,,,,,
Kepler-206 c,Transit,13.13738196,0.00003905,-0.00003905,0,,,,,,,,,,,,,,,,,,,,
Kepler-206 c,Transit,13.13745719,0.00004219,-0.00004219,0,0.108400,,,0,1.570,0.280,-0.160,0,,,,,0.000000,,,0,89.380,,,0
Kepler-206 c,Transit,13.13742000,0.00013000,-0.00013000,0,0.110000,,,0,1.980,0.680,-0.680,0,,,,,0.000000,,,0,87.660,,,0
Kepler-206 c,Transit,13.13747785,0.00004125,-0.00004125,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-206 d,Transit,23.44337480,0.00026870,-0.00026870,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-206 d,Transit,23.44337480,0.00026870,-0.00026870,0,0.159400,,,0,1.290,0.210,-0.180,0,,,,,0.000000,,,0,85.830,,,0
Kepler-206 d,Transit,23.44194000,0.00075000,-0.00075000,0,0.161000,,,0,1.300,0.450,-0.450,0,,,,,0.000000,,,0,88.810,,,0
Kepler-206 d,Transit,23.44287284,0.00002495,-0.00002495,0,,,,,,,,,,,,,,,,,,,,
Kepler-206 d,Transit,23.44248595,0.00026446,-0.00026446,0,,,,,,,,,,,,,,,,,,,,
Kepler-206 d,Transit,23.44323530,0.00026430,-0.00026430,0,0.159500,,,0,0.950,0.170,-0.090,0,,,,,0.000000,,,0,89.380,,,0
Kepler-206 d,Transit,23.44323530,0.00026430,-0.00026430,0,,,,,0.980,0.160,-0.110,0,,,,,,,,,,,,
Kepler-206 d,Transit,23.44323530,0.00026430,-0.00026430,0,0.159500,,,0,0.950,0.170,-0.090,0,,,,,0.000000,,,0,89.380,,,0
Kepler-206 d,Transit,23.44323530,0.00026430,-0.00026430,0,0.159500,,,0,0.950,0.170,-0.090,0,,,,,0.000000,,,0,89.380,,,0
Kepler-206 d,Transit,,,,,,,,,1.236,0.054,-0.263,0,,,,,,,,,,,,
Kepler-206 d,Transit,23.44281000,0.00045300,-0.00045300,0,0.163000,,,0,1.190,0.240,-0.240,0,,,,,,,,,,,,
Kepler-207 b,Transit,1.61188718,0.00000350,-0.00000350,0,0.027500,,,0,1.090,0.560,-0.130,0,,,,,0.000000,,,0,87.660,,,0
Kepler-207 b,Transit,1.61186500,0.00000600,-0.00000600,0,0.029000,,,0,1.570,0.300,-0.300,0,,,,,,,,,,,,
Kepler-207 b,Transit,1.61188718,0.00000350,-0.00000350,0,,,,,1.450,0.310,-0.230,0,,,,,,,,,,,,
Kepler-207 b,Transit,,,,,,,,,1.889,0.084,-0.190,0,,,,,,,,,,,,
Kepler-207 b,Transit,1.61188397,0.00000409,-0.00000409,0,,,,,,,,,,,,,,,,,,,,
Kepler-207 b,Transit,1.61189046,0.00000430,-0.00000430,0,0.028500,,,0,1.720,0.290,-0.360,0,,,,,0.000000,,,0,73.170,,,0
Kepler-207 b,Transit,1.61188718,0.00000350,-0.00000350,0,0.027500,,,0,1.090,0.560,-0.130,0,,,,,0.000000,,,0,87.660,,,0
Kepler-207 b,Transit,1.61188718,0.00000350,-0.00000350,0,0.027500,,,0,1.090,0.560,-0.130,0,,,,,0.000000,,,0,87.660,,,0
Kepler-207 b,Transit,1.61188100,0.00001200,-0.00001200,0,0.027000,,,0,1.170,0.460,-0.460,0,,,,,0.000000,,,0,76.200,,,0
Kepler-207 b,Transit,1.61189046,0.00000430,-0.00000430,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-207 c,Transit,3.07154540,0.00000991,-0.00000991,0,0.042300,,,0,1.060,0.550,-0.120,0,,,,,0.000000,,,0,87.660,,,0
Kepler-207 c,Transit,3.07155284,0.00001285,-0.00001285,0,0.043700,,,0,1.650,0.280,-0.340,0,,,,,0.000000,,,0,74.560,,,0
Kepler-207 c,Transit,3.07154540,0.00000991,-0.00000991,0,,,,,1.460,0.290,-0.240,0,,,,,,,,,,,,
Kepler-207 c,Transit,3.07155284,0.00001285,-0.00001285,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-207 c,Transit,3.07157100,0.00001600,-0.00001600,0,0.044000,,,0,1.500,0.290,-0.290,0,,,,,,,,,,,,
Kepler-207 c,Transit,,,,,,,,,1.815,0.079,-0.248,0,,,,,,,,,,,,
Kepler-207 c,Transit,3.07154540,0.00000991,-0.00000991,0,0.042300,,,0,1.060,0.550,-0.120,0,,,,,0.000000,,,0,87.660,,,0
Kepler-207 c,Transit,3.07154540,0.00000991,-0.00000991,0,0.042300,,,0,1.060,0.550,-0.120,0,,,,,0.000000,,,0,87.660,,,0
Kepler-207 c,Transit,3.07156300,0.00003700,-0.00003700,0,0.042000,,,0,1.110,0.440,-0.440,0,,,,,0.000000,,,0,81.930,,,0
Kepler-207 d,Transit,,,,,,,,,3.960,0.176,-0.372,0,,,,,,,,,,,,
Kepler-207 d,Transit,5.86806802,0.00000576,-0.00000576,0,0.065100,,,0,2.310,1.210,-0.270,0,,,,,0.000000,,,0,89.950,,,0
Kepler-207 d,Transit,5.86806983,0.00000111,-0.00000111,0,,,,,,,,,,,,,,,,,,,,
Kepler-207 d,Transit,5.86806628,0.00000692,-0.00000692,0,0.067400,,,0,3.600,0.620,-0.750,0,,,,,0.000000,,,0,83.380,,,0
Kepler-207 d,Transit,5.86806802,0.00000576,-0.00000576,0,0.065100,,,0,2.310,1.210,-0.270,0,,,,,0.000000,,,0,89.950,,,0
Kepler-207 d,Transit,5.86806802,0.00000576,-0.00000576,0,0.065100,,,0,2.310,1.210,-0.270,0,,,,,0.000000,,,0,89.950,,,0
Kepler-207 d,Transit,5.86806628,0.00000692,-0.00000692,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-207 d,Transit,5.86806802,0.00000576,-0.00000576,0,,,,,3.090,0.650,-0.520,0,,,,,,,,,,,,
Kepler-207 d,Transit,5.86807026,0.00000490,-0.00000490,0,,,,,,,,,,,,,,,,,,,,
Kepler-207 d,Transit,5.86807500,0.00000900,-0.00000900,0,0.068000,,,0,3.310,0.630,-0.630,0,,,,,,,,,,,,
Kepler-207 d,Transit,5.86805000,0.00002000,-0.00002000,0,0.065000,,,0,2.500,1.000,-1.000,0,,,,,0.000000,,,0,83.650,,,0
Kepler-208 b,Transit,4.22864000,0.00001800,-0.00001800,0,0.054000,,,0,1.630,0.300,-0.300,0,,,,,,,,,,,,
Kepler-208 b,Transit,,,,,,,,,1.532,0.082,-0.069,0,,,,,,,,,,,,
Kepler-208 b,Transit,4.22867700,0.00002600,-0.00002600,0,0.051000,,,0,1.430,,,0,,,,,0.000000,,,0,81.930,,,0
Kepler-208 b,Transit,4.22864988,0.00001015,-0.00001015,0,0.053200,,,0,1.680,1.060,-0.340,0,,,,,0.000000,,,0,89.380,,,0
Kepler-208 b,Transit,4.22864988,0.00001015,-0.00001015,0,0.053200,,,0,1.680,1.060,-0.340,0,,,,,0.000000,,,0,89.380,,,0
Kepler-208 b,Transit,4.22865217,0.00001075,-0.00001075,0,0.054600,,,0,1.830,0.320,-0.390,0,,,,,0.000000,,,0,89.940,,,0
Kepler-208 b,Transit,4.22864988,0.00001015,-0.00001015,0,,,,,1.830,0.360,-0.310,0,,,,,,,,,,,,
Kepler-208 b,Transit,4.22863220,0.00000429,-0.00000429,0,,,,,,,,,,,,,,,,,,,,
Kepler-208 b,Transit,4.22864883,0.00001477,-0.00001477,0,,,,,,,,,,,,,,,,,,,,
Kepler-208 b,Transit,4.22864988,0.00001015,-0.00001015,0,0.053200,,,0,1.680,1.060,-0.340,0,,,,,0.000000,,,0,89.380,,,0
Kepler-208 b,Transit,4.22865217,0.00001075,-0.00001075,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-208 c,Transit,7.46662197,0.00003560,-0.00003560,0,,,,,1.520,0.310,-0.250,0,,,,,,,,,,,,
